block,card,alt,title,cost,nature,farmland,meals,fruit,veggies,dist,treatment,food,alt_id,card_id,card_dcreate,ind_id,pooled_card_id,ind_card_id,choice,asc,food_fruit
1,4,2,No Project,0,0,0,0,0,0,0,miles,0,8,4,17,433,4,3460,1,1,0
1,5,1,Project,100,80,80,0,0,0,5,miles,0,9,5,18,433,5,3461,1,0,0
1,5,2,No Project,0,0,0,0,0,0,0,miles,0,10,5,18,433,5,3461,0,1,0
1,6,1,Project,100,120,40,"4,000",3000,1000,15,miles,1,11,6,20,433,6,3462,1,0,3000
1,6,2,No Project,0,0,0,0,0,0,0,miles,0,12,6,20,433,6,3462,0,1,0
1,7,1,Project,20,160,0,0,0,0,40,miles,0,13,7,21,433,7,3463,0,0,0
1,7,2,No Project,0,0,0,0,0,0,0,miles,0,14,7,21,433,7,3463,1,1,0
1,8,1,Project,5,120,40,0,0,0,40,miles,0,15,8,23,433,8,3464,0,0,0
1,8,2,No Project,0,0,0,0,0,0,0,miles,0,16,8,23,433,8,3464,1,1,0
2,1,1,Project,100,120,40,0,0,0,5,miles,0,17,9,2,434,9,3465,1,0,0
2,1,2,No Project,0,0,0,0,0,0,0,miles,0,18,9,2,434,9,3465,0,1,0
2,2,1,Project,50,80,80,0,0,0,40,miles,0,19,10,4,434,10,3466,0,0,0
2,2,2,No Project,0,0,0,0,0,0,0,miles,0,20,10,4,434,10,3466,1,1,0
2,3,1,Project,20,80,80,"4,000",2000,2000,40,miles,1,21,11,5,434,11,3467,1,0,2000
2,3,2,No Project,0,0,0,0,0,0,0,miles,0,22,11,5,434,11,3467,0,1,0
2,4,1,Project,50,80,80,"4,000",2000,2000,15,miles,1,23,12,8,434,12,3468,0,0,2000
2,4,2,No Project,0,0,0,0,0,0,0,miles,0,24,12,8,434,12,3468,1,1,0
2,5,1,Project,50,40,120,"4,000",1000,3000,40,miles,1,25,13,11,434,13,3469,1,0,1000
2,5,2,No Project,0,0,0,0,0,0,0,miles,0,26,13,11,434,13,3469,0,1,0
2,6,1,Project,20,160,0,0,0,0,5,miles,0,27,14,13,434,14,3470,1,0,0
2,6,2,No Project,0,0,0,0,0,0,0,miles,0,28,14,13,434,14,3470,0,1,0
2,7,1,Project,50,40,120,0,0,0,15,miles,0,29,15,22,434,15,3471,0,0,0
2,7,2,No Project,0,0,0,0,0,0,0,miles,0,30,15,22,434,15,3471,1,1,0
2,8,1,Project,5,40,120,"4,000",1000,3000,15,miles,1,31,16,24,434,16,3472,1,0,1000
2,8,2,No Project,0,0,0,0,0,0,0,miles,0,32,16,24,434,16,3472,0,1,0
3,1,1,Project,20,40,120,0,0,0,40,miles,0,33,17,3,435,17,3473,0,0,0
3,1,2,No Project,0,0,0,0,0,0,0,miles,0,34,17,3,435,17,3473,1,1,0
3,2,1,Project,5,80,80,"4,000",2000,2000,5,miles,1,35,18,6,435,18,3474,0,0,2000
3,2,2,No Project,0,0,0,0,0,0,0,miles,0,36,18,6,435,18,3474,1,1,0
3,3,1,Project,50,120,40,0,0,0,15,miles,0,37,19,7,435,19,3475,1,0,0
3,3,2,No Project,0,0,0,0,0,0,0,miles,0,38,19,7,435,19,3475,0,1,0
3,4,1,Project,20,120,40,"4,000",3000,1000,40,miles,1,39,20,10,435,20,3476,0,0,3000
3,4,2,No Project,0,0,0,0,0,0,0,miles,0,40,20,10,435,20,3476,1,1,0
3,5,1,Project,100,80,80,0,0,0,15,miles,0,41,21,14,435,21,3477,0,0,0
3,5,2,No Project,0,0,0,0,0,0,0,miles,0,42,21,14,435,21,3477,1,1,0
3,6,1,Project,5,160,0,"4,000",4000,0,40,miles,1,43,22,15,435,22,3478,0,0,4000
3,6,2,No Project,0,0,0,0,0,0,0,miles,0,44,22,15,435,22,3478,1,1,0
3,7,1,Project,20,120,40,"4,000",3000,1000,5,miles,1,45,23,16,435,23,3479,0,0,3000
3,7,2,No Project,0,0,0,0,0,0,0,miles,0,46,23,16,435,23,3479,1,1,0
3,8,1,Project,5,160,0,0,0,0,15,miles,0,47,24,19,435,24,3480,0,0,0
3,8,2,No Project,0,0,0,0,0,0,0,miles,0,48,24,19,435,24,3480,1,1,0
1,1,1,Project,50,160,0,"4,000",4000,0,30,minutes,1,1,1,1,436,25,3481,0,0,4000
1,1,2,No Project,0,0,0,0,0,0,0,minutes,0,2,1,1,436,25,3481,1,1,0
1,2,1,Project,100,40,120,"4,000",1000,3000,15,minutes,1,3,2,9,436,26,3482,0,0,1000
1,2,2,No Project,0,0,0,0,0,0,0,minutes,0,4,2,9,436,26,3482,1,1,0
1,3,1,Project,5,40,120,0,0,0,15,minutes,0,5,3,12,436,27,3483,0,0,0
1,3,2,No Project,0,0,0,0,0,0,0,minutes,0,6,3,12,436,27,3483,1,1,0
1,4,1,Project,100,160,0,"4,000",4000,0,15,minutes,1,7,4,17,436,28,3484,0,0,4000
1,4,2,No Project,0,0,0,0,0,0,0,minutes,0,8,4,17,436,28,3484,1,1,0
1,5,1,Project,100,80,80,0,0,0,15,minutes,0,9,5,18,436,29,3485,1,0,0
1,5,2,No Project,0,0,0,0,0,0,0,minutes,0,10,5,18,436,29,3485,0,1,0
1,6,1,Project,100,120,40,"4,000",3000,1000,30,minutes,1,11,6,20,436,30,3486,0,0,3000
1,6,2,No Project,0,0,0,0,0,0,0,minutes,0,12,6,20,436,30,3486,1,1,0
1,7,1,Project,20,160,0,0,0,0,60,minutes,0,13,7,21,436,31,3487,0,0,0
1,7,2,No Project,0,0,0,0,0,0,0,minutes,0,14,7,21,436,31,3487,1,1,0
1,8,1,Project,5,120,40,0,0,0,60,minutes,0,15,8,23,436,32,3488,0,0,0
1,8,2,No Project,0,0,0,0,0,0,0,minutes,0,16,8,23,436,32,3488,1,1,0
2,1,1,Project,100,120,40,0,0,0,15,minutes,0,17,9,2,437,33,3489,1,0,0
2,1,2,No Project,0,0,0,0,0,0,0,minutes,0,18,9,2,437,33,3489,0,1,0
2,2,1,Project,50,80,80,0,0,0,60,minutes,0,19,10,4,437,34,3490,1,0,0
2,2,2,No Project,0,0,0,0,0,0,0,minutes,0,20,10,4,437,34,3490,0,1,0
2,3,1,Project,20,80,80,"4,000",2000,2000,60,minutes,1,21,11,5,437,35,3491,1,0,2000
2,3,2,No Project,0,0,0,0,0,0,0,minutes,0,22,11,5,437,35,3491,0,1,0
2,4,1,Project,50,80,80,"4,000",2000,2000,30,minutes,1,23,12,8,437,36,3492,0,0,2000
2,4,2,No Project,0,0,0,0,0,0,0,minutes,0,24,12,8,437,36,3492,1,1,0
2,5,1,Project,50,40,120,"4,000",1000,3000,60,minutes,1,25,13,11,437,37,3493,0,0,1000
2,5,2,No Project,0,0,0,0,0,0,0,minutes,0,26,13,11,437,37,3493,1,1,0
2,6,1,Project,20,160,0,0,0,0,15,minutes,0,27,14,13,437,38,3494,0,0,0
2,6,2,No Project,0,0,0,0,0,0,0,minutes,0,28,14,13,437,38,3494,1,1,0
2,7,1,Project,50,40,120,0,0,0,30,minutes,0,29,15,22,437,39,3495,0,0,0
2,7,2,No Project,0,0,0,0,0,0,0,minutes,0,30,15,22,437,39,3495,1,1,0
2,8,1,Project,5,40,120,"4,000",1000,3000,30,minutes,1,31,16,24,437,40,3496,1,0,1000
2,8,2,No Project,0,0,0,0,0,0,0,minutes,0,32,16,24,437,40,3496,0,1,0
3,1,1,Project,20,40,120,0,0,0,60,minutes,0,33,17,3,438,41,3497,1,0,0
3,1,2,No Project,0,0,0,0,0,0,0,minutes,0,34,17,3,438,41,3497,0,1,0
3,2,1,Project,5,80,80,"4,000",2000,2000,15,minutes,1,35,18,6,438,42,3498,0,0,2000
3,2,2,No Project,0,0,0,0,0,0,0,minutes,0,36,18,6,438,42,3498,1,1,0
3,3,1,Project,50,120,40,0,0,0,30,minutes,0,37,19,7,438,43,3499,0,0,0
3,3,2,No Project,0,0,0,0,0,0,0,minutes,0,38,19,7,438,43,3499,1,1,0
3,4,1,Project,20,120,40,"4,000",3000,1000,60,minutes,1,39,20,10,438,44,3500,1,0,3000
3,4,2,No Project,0,0,0,0,0,0,0,minutes,0,40,20,10,438,44,3500,0,1,0
3,5,1,Project,100,80,80,0,0,0,30,minutes,0,41,21,14,438,45,3501,1,0,0
3,5,2,No Project,0,0,0,0,0,0,0,minutes,0,42,21,14,438,45,3501,0,1,0
3,6,1,Project,5,160,0,"4,000",4000,0,60,minutes,1,43,22,15,438,46,3502,1,0,4000
3,6,2,No Project,0,0,0,0,0,0,0,minutes,0,44,22,15,438,46,3502,0,1,0
3,7,1,Project,20,120,40,"4,000",3000,1000,15,minutes,1,45,23,16,438,47,3503,1,0,3000
3,7,2,No Project,0,0,0,0,0,0,0,minutes,0,46,23,16,438,47,3503,0,1,0
3,8,1,Project,5,160,0,0,0,0,30,minutes,0,47,24,19,438,48,3504,0,0,0
3,8,2,No Project,0,0,0,0,0,0,0,minutes,0,48,24,19,438,48,3504,1,1,0
1,1,1,Project,50,160,0,"4,000",4000,0,15,miles,1,1,1,1,439,1,3505,1,0,4000
1,1,2,No Project,0,0,0,0,0,0,0,miles,0,2,1,1,439,1,3505,0,1,0
1,2,1,Project,100,40,120,"4,000",1000,3000,5,miles,1,3,2,9,439,2,3506,1,0,1000
1,2,2,No Project,0,0,0,0,0,0,0,miles,0,4,2,9,439,2,3506,0,1,0
1,3,1,Project,5,40,120,0,0,0,5,miles,0,5,3,12,439,3,3507,0,0,0
1,3,2,No Project,0,0,0,0,0,0,0,miles,0,6,3,12,439,3,3507,1,1,0
1,4,1,Project,100,160,0,"4,000",4000,0,5,miles,1,7,4,17,439,4,3508,1,0,4000
1,4,2,No Project,0,0,0,0,0,0,0,miles,0,8,4,17,439,4,3508,0,1,0
1,5,1,Project,100,80,80,0,0,0,5,miles,0,9,5,18,439,5,3509,0,0,0
1,5,2,No Project,0,0,0,0,0,0,0,miles,0,10,5,18,439,5,3509,1,1,0
1,6,1,Project,100,120,40,"4,000",3000,1000,15,miles,1,11,6,20,439,6,3510,1,0,3000
1,6,2,No Project,0,0,0,0,0,0,0,miles,0,12,6,20,439,6,3510,0,1,0
1,7,1,Project,20,160,0,0,0,0,40,miles,0,13,7,21,439,7,3511,0,0,0
1,7,2,No Project,0,0,0,0,0,0,0,miles,0,14,7,21,439,7,3511,1,1,0
1,8,1,Project,5,120,40,0,0,0,40,miles,0,15,8,23,439,8,3512,1,0,0
1,8,2,No Project,0,0,0,0,0,0,0,miles,0,16,8,23,439,8,3512,0,1,0
2,1,1,Project,100,120,40,0,0,0,5,miles,0,17,9,2,440,9,3513,1,0,0
2,1,2,No Project,0,0,0,0,0,0,0,miles,0,18,9,2,440,9,3513,0,1,0
2,2,1,Project,50,80,80,0,0,0,40,miles,0,19,10,4,440,10,3514,0,0,0
2,2,2,No Project,0,0,0,0,0,0,0,miles,0,20,10,4,440,10,3514,1,1,0
2,3,1,Project,20,80,80,"4,000",2000,2000,40,miles,1,21,11,5,440,11,3515,0,0,2000
2,3,2,No Project,0,0,0,0,0,0,0,miles,0,22,11,5,440,11,3515,1,1,0
2,4,1,Project,50,80,80,"4,000",2000,2000,15,miles,1,23,12,8,440,12,3516,1,0,2000
2,4,2,No Project,0,0,0,0,0,0,0,miles,0,24,12,8,440,12,3516,0,1,0
2,5,1,Project,50,40,120,"4,000",1000,3000,40,miles,1,25,13,11,440,13,3517,1,0,1000
2,5,2,No Project,0,0,0,0,0,0,0,miles,0,26,13,11,440,13,3517,0,1,0
2,6,1,Project,20,160,0,0,0,0,5,miles,0,27,14,13,440,14,3518,1,0,0
2,6,2,No Project,0,0,0,0,0,0,0,miles,0,28,14,13,440,14,3518,0,1,0
2,7,1,Project,50,40,120,0,0,0,15,miles,0,29,15,22,440,15,3519,0,0,0
2,7,2,No Project,0,0,0,0,0,0,0,miles,0,30,15,22,440,15,3519,1,1,0
2,8,1,Project,5,40,120,"4,000",1000,3000,15,miles,1,31,16,24,440,16,3520,0,0,1000
2,8,2,No Project,0,0,0,0,0,0,0,miles,0,32,16,24,440,16,3520,1,1,0
3,1,1,Project,20,40,120,0,0,0,40,miles,0,33,17,3,441,17,3521,0,0,0
3,1,2,No Project,0,0,0,0,0,0,0,miles,0,34,17,3,441,17,3521,1,1,0
3,2,1,Project,5,80,80,"4,000",2000,2000,5,miles,1,35,18,6,441,18,3522,1,0,2000
3,2,2,No Project,0,0,0,0,0,0,0,miles,0,36,18,6,441,18,3522,0,1,0
3,3,1,Project,50,120,40,0,0,0,15,miles,0,37,19,7,441,19,3523,0,0,0
3,3,2,No Project,0,0,0,0,0,0,0,miles,0,38,19,7,441,19,3523,1,1,0
3,4,1,Project,20,120,40,"4,000",3000,1000,40,miles,1,39,20,10,441,20,3524,1,0,3000
3,4,2,No Project,0,0,0,0,0,0,0,miles,0,40,20,10,441,20,3524,0,1,0
3,5,1,Project,100,80,80,0,0,0,15,miles,0,41,21,14,441,21,3525,0,0,0
3,5,2,No Project,0,0,0,0,0,0,0,miles,0,42,21,14,441,21,3525,1,1,0
3,6,1,Project,5,160,0,"4,000",4000,0,40,miles,1,43,22,15,441,22,3526,1,0,4000
3,6,2,No Project,0,0,0,0,0,0,0,miles,0,44,22,15,441,22,3526,0,1,0
3,7,1,Project,20,120,40,"4,000",3000,1000,5,miles,1,45,23,16,441,23,3527,1,0,3000
3,7,2,No Project,0,0,0,0,0,0,0,miles,0,46,23,16,441,23,3527,0,1,0
3,8,1,Project,5,160,0,0,0,0,15,miles,0,47,24,19,441,24,3528,1,0,0
3,8,2,No Project,0,0,0,0,0,0,0,miles,0,48,24,19,441,24,3528,0,1,0
1,1,1,Project,50,160,0,"4,000",4000,0,30,minutes,1,1,1,1,442,25,3529,0,0,4000
1,1,2,No Project,0,0,0,0,0,0,0,minutes,0,2,1,1,442,25,3529,1,1,0
1,2,1,Project,100,40,120,"4,000",1000,3000,15,minutes,1,3,2,9,442,26,3530,0,0,1000
1,2,2,No Project,0,0,0,0,0,0,0,minutes,0,4,2,9,442,26,3530,1,1,0
1,3,1,Project,5,40,120,0,0,0,15,minutes,0,5,3,12,442,27,3531,1,0,0
1,3,2,No Project,0,0,0,0,0,0,0,minutes,0,6,3,12,442,27,3531,0,1,0
1,4,1,Project,100,160,0,"4,000",4000,0,15,minutes,1,7,4,17,442,28,3532,0,0,4000
1,4,2,No Project,0,0,0,0,0,0,0,minutes,0,8,4,17,442,28,3532,1,1,0
1,5,1,Project,100,80,80,0,0,0,15,minutes,0,9,5,18,442,29,3533,0,0,0
1,5,2,No Project,0,0,0,0,0,0,0,minutes,0,10,5,18,442,29,3533,1,1,0
1,6,1,Project,100,120,40,"4,000",3000,1000,30,minutes,1,11,6,20,442,30,3534,0,0,3000
1,6,2,No Project,0,0,0,0,0,0,0,minutes,0,12,6,20,442,30,3534,1,1,0
1,7,1,Project,20,160,0,0,0,0,60,minutes,0,13,7,21,442,31,3535,0,0,0
1,7,2,No Project,0,0,0,0,0,0,0,minutes,0,14,7,21,442,31,3535,1,1,0
1,8,1,Project,5,120,40,0,0,0,60,minutes,0,15,8,23,442,32,3536,0,0,0
1,8,2,No Project,0,0,0,0,0,0,0,minutes,0,16,8,23,442,32,3536,1,1,0
2,1,1,Project,100,120,40,0,0,0,15,minutes,0,17,9,2,443,33,3537,0,0,0
2,1,2,No Project,0,0,0,0,0,0,0,minutes,0,18,9,2,443,33,3537,1,1,0
2,2,1,Project,50,80,80,0,0,0,60,minutes,0,19,10,4,443,34,3538,0,0,0
2,2,2,No Project,0,0,0,0,0,0,0,minutes,0,20,10,4,443,34,3538,1,1,0
2,3,1,Project,20,80,80,"4,000",2000,2000,60,minutes,1,21,11,5,443,35,3539,0,0,2000
2,3,2,No Project,0,0,0,0,0,0,0,minutes,0,22,11,5,443,35,3539,1,1,0
2,4,1,Project,50,80,80,"4,000",2000,2000,30,minutes,1,23,12,8,443,36,3540,1,0,2000
2,4,2,No Project,0,0,0,0,0,0,0,minutes,0,24,12,8,443,36,3540,0,1,0
2,5,1,Project,50,40,120,"4,000",1000,3000,60,minutes,1,25,13,11,443,37,3541,1,0,1000
2,5,2,No Project,0,0,0,0,0,0,0,minutes,0,26,13,11,443,37,3541,0,1,0
2,6,1,Project,20,160,0,0,0,0,15,minutes,0,27,14,13,443,38,3542,0,0,0
2,6,2,No Project,0,0,0,0,0,0,0,minutes,0,28,14,13,443,38,3542,1,1,0
2,7,1,Project,50,40,120,0,0,0,30,minutes,0,29,15,22,443,39,3543,1,0,0
2,7,2,No Project,0,0,0,0,0,0,0,minutes,0,30,15,22,443,39,3543,0,1,0
2,8,1,Project,5,40,120,"4,000",1000,3000,30,minutes,1,31,16,24,443,40,3544,1,0,1000
2,8,2,No Project,0,0,0,0,0,0,0,minutes,0,32,16,24,443,40,3544,0,1,0
3,1,1,Project,20,40,120,0,0,0,60,minutes,0,33,17,3,444,41,3545,0,0,0
3,1,2,No Project,0,0,0,0,0,0,0,minutes,0,34,17,3,444,41,3545,1,1,0
3,2,1,Project,5,80,80,"4,000",2000,2000,15,minutes,1,35,18,6,444,42,3546,0,0,2000
3,2,2,No Project,0,0,0,0,0,0,0,minutes,0,36,18,6,444,42,3546,1,1,0
3,3,1,Project,50,120,40,0,0,0,30,minutes,0,37,19,7,444,43,3547,1,0,0
3,3,2,No Project,0,0,0,0,0,0,0,minutes,0,38,19,7,444,43,3547,0,1,0
3,4,1,Project,20,120,40,"4,000",3000,1000,60,minutes,1,39,20,10,444,44,3548,1,0,3000
3,4,2,No Project,0,0,0,0,0,0,0,minutes,0,40,20,10,444,44,3548,0,1,0
3,5,1,Project,100,80,80,0,0,0,30,minutes,0,41,21,14,444,45,3549,0,0,0
3,5,2,No Project,0,0,0,0,0,0,0,minutes,0,42,21,14,444,45,3549,1,1,0
3,6,1,Project,5,160,0,"4,000",4000,0,60,minutes,1,43,22,15,444,46,3550,1,0,4000
3,6,2,No Project,0,0,0,0,0,0,0,minutes,0,44,22,15,444,46,3550,0,1,0
3,7,1,Project,20,120,40,"4,000",3000,1000,15,minutes,1,45,23,16,444,47,3551,1,0,3000
3,7,2,No Project,0,0,0,0,0,0,0,minutes,0,46,23,16,444,47,3551,0,1,0
3,8,1,Project,5,160,0,0,0,0,30,minutes,0,47,24,19,444,48,3552,0,0,0
3,8,2,No Project,0,0,0,0,0,0,0,minutes,0,48,24,19,444,48,3552,1,1,0
1,1,1,Project,50,160,0,"4,000",4000,0,15,miles,1,1,1,1,445,1,3553,0,0,4000
1,1,2,No Project,0,0,0,0,0,0,0,miles,0,2,1,1,445,1,3553,1,1,0
1,2,1,Project,100,40,120,"4,000",1000,3000,5,miles,1,3,2,9,445,2,3554,1,0,1000
1,2,2,No Project,0,0,0,0,0,0,0,miles,0,4,2,9,445,2,3554,0,1,0
1,3,1,Project,5,40,120,0,0,0,5,miles,0,5,3,12,445,3,3555,1,0,0
1,3,2,No Project,0,0,0,0,0,0,0,miles,0,6,3,12,445,3,3555,0,1,0
1,4,1,Project,100,160,0,"4,000",4000,0,5,miles,1,7,4,17,445,4,3556,0,0,4000
1,4,2,No Project,0,0,0,0,0,0,0,miles,0,8,4,17,445,4,3556,1,1,0
1,5,1,Project,100,80,80,0,0,0,5,miles,0,9,5,18,445,5,3557,0,0,0
1,5,2,No Project,0,0,0,0,0,0,0,miles,0,10,5,18,445,5,3557,1,1,0
1,6,1,Project,100,120,40,"4,000",3000,1000,15,miles,1,11,6,20,445,6,3558,0,0,3000
1,6,2,No Project,0,0,0,0,0,0,0,miles,0,12,6,20,445,6,3558,1,1,0
1,7,1,Project,20,160,0,0,0,0,40,miles,0,13,7,21,445,7,3559,0,0,0
1,7,2,No Project,0,0,0,0,0,0,0,miles,0,14,7,21,445,7,3559,1,1,0
1,8,1,Project,5,120,40,0,0,0,40,miles,0,15,8,23,445,8,3560,0,0,0
1,8,2,No Project,0,0,0,0,0,0,0,miles,0,16,8,23,445,8,3560,1,1,0
2,1,1,Project,100,120,40,0,0,0,5,miles,0,17,9,2,446,9,3561,0,0,0
2,1,2,No Project,0,0,0,0,0,0,0,miles,0,18,9,2,446,9,3561,1,1,0
2,2,1,Project,50,80,80,0,0,0,40,miles,0,19,10,4,446,10,3562,0,0,0
2,2,2,No Project,0,0,0,0,0,0,0,miles,0,20,10,4,446,10,3562,1,1,0
2,3,1,Project,20,80,80,"4,000",2000,2000,40,miles,1,21,11,5,446,11,3563,0,0,2000
2,3,2,No Project,0,0,0,0,0,0,0,miles,0,22,11,5,446,11,3563,1,1,0
2,4,1,Project,50,80,80,"4,000",2000,2000,15,miles,1,23,12,8,446,12,3564,1,0,2000
2,4,2,No Project,0,0,0,0,0,0,0,miles,0,24,12,8,446,12,3564,0,1,0
2,5,1,Project,50,40,120,"4,000",1000,3000,40,miles,1,25,13,11,446,13,3565,1,0,1000
2,5,2,No Project,0,0,0,0,0,0,0,miles,0,26,13,11,446,13,3565,0,1,0
2,6,1,Project,20,160,0,0,0,0,5,miles,0,27,14,13,446,14,3566,0,0,0
2,6,2,No Project,0,0,0,0,0,0,0,miles,0,28,14,13,446,14,3566,1,1,0
2,7,1,Project,50,40,120,0,0,0,15,miles,0,29,15,22,446,15,3567,0,0,0
2,7,2,No Project,0,0,0,0,0,0,0,miles,0,30,15,22,446,15,3567,1,1,0
2,8,1,Project,5,40,120,"4,000",1000,3000,15,miles,1,31,16,24,446,16,3568,0,0,1000
2,8,2,No Project,0,0,0,0,0,0,0,miles,0,32,16,24,446,16,3568,1,1,0
3,1,1,Project,20,40,120,0,0,0,40,miles,0,33,17,3,447,17,3569,1,0,0
3,1,2,No Project,0,0,0,0,0,0,0,miles,0,34,17,3,447,17,3569,0,1,0
3,2,1,Project,5,80,80,"4,000",2000,2000,5,miles,1,35,18,6,447,18,3570,1,0,2000
3,2,2,No Project,0,0,0,0,0,0,0,miles,0,36,18,6,447,18,3570,0,1,0
3,3,1,Project,50,120,40,0,0,0,15,miles,0,37,19,7,447,19,3571,1,0,0
3,3,2,No Project,0,0,0,0,0,0,0,miles,0,38,19,7,447,19,3571,0,1,0
3,4,1,Project,20,120,40,"4,000",3000,1000,40,miles,1,39,20,10,447,20,3572,1,0,3000
3,4,2,No Project,0,0,0,0,0,0,0,miles,0,40,20,10,447,20,3572,0,1,0
3,5,1,Project,100,80,80,0,0,0,15,miles,0,41,21,14,447,21,3573,0,0,0
3,5,2,No Project,0,0,0,0,0,0,0,miles,0,42,21,14,447,21,3573,1,1,0
3,6,1,Project,5,160,0,"4,000",4000,0,40,miles,1,43,22,15,447,22,3574,1,0,4000
3,6,2,No Project,0,0,0,0,0,0,0,miles,0,44,22,15,447,22,3574,0,1,0
3,7,1,Project,20,120,40,"4,000",3000,1000,5,miles,1,45,23,16,447,23,3575,1,0,3000
3,7,2,No Project,0,0,0,0,0,0,0,miles,0,46,23,16,447,23,3575,0,1,0
3,8,1,Project,5,160,0,0,0,0,15,miles,0,47,24,19,447,24,3576,1,0,0
3,8,2,No Project,0,0,0,0,0,0,0,miles,0,48,24,19,447,24,3576,0,1,0
1,1,1,Project,50,160,0,"4,000",4000,0,30,minutes,1,1,1,1,448,25,3577,1,0,4000
1,1,2,No Project,0,0,0,0,0,0,0,minutes,0,2,1,1,448,25,3577,0,1,0
1,2,1,Project,100,40,120,"4,000",1000,3000,15,minutes,1,3,2,9,448,26,3578,0,0,1000
1,2,2,No Project,0,0,0,0,0,0,0,minutes,0,4,2,9,448,26,3578,1,1,0
1,3,1,Project,5,40,120,0,0,0,15,minutes,0,5,3,12,448,27,3579,1,0,0
1,3,2,No Project,0,0,0,0,0,0,0,minutes,0,6,3,12,448,27,3579,0,1,0
1,4,1,Project,100,160,0,"4,000",4000,0,15,minutes,1,7,4,17,448,28,3580,1,0,4000
1,4,2,No Project,0,0,0,0,0,0,0,minutes,0,8,4,17,448,28,3580,0,1,0
1,5,1,Project,100,80,80,0,0,0,15,minutes,0,9,5,18,448,29,3581,1,0,0
1,5,2,No Project,0,0,0,0,0,0,0,minutes,0,10,5,18,448,29,3581,0,1,0
1,6,1,Project,100,120,40,"4,000",3000,1000,30,minutes,1,11,6,20,448,30,3582,0,0,3000
1,6,2,No Project,0,0,0,0,0,0,0,minutes,0,12,6,20,448,30,3582,1,1,0
1,7,1,Project,20,160,0,0,0,0,60,minutes,0,13,7,21,448,31,3583,1,0,0
1,7,2,No Project,0,0,0,0,0,0,0,minutes,0,14,7,21,448,31,3583,0,1,0
1,8,1,Project,5,120,40,0,0,0,60,minutes,0,15,8,23,448,32,3584,1,0,0
1,8,2,No Project,0,0,0,0,0,0,0,minutes,0,16,8,23,448,32,3584,0,1,0
2,1,1,Project,100,120,40,0,0,0,15,minutes,0,17,9,2,449,33,3585,0,0,0
2,1,2,No Project,0,0,0,0,0,0,0,minutes,0,18,9,2,449,33,3585,1,1,0
2,2,1,Project,50,80,80,0,0,0,60,minutes,0,19,10,4,449,34,3586,1,0,0
2,2,2,No Project,0,0,0,0,0,0,0,minutes,0,20,10,4,449,34,3586,0,1,0
2,3,1,Project,20,80,80,"4,000",2000,2000,60,minutes,1,21,11,5,449,35,3587,0,0,2000
2,3,2,No Project,0,0,0,0,0,0,0,minutes,0,22,11,5,449,35,3587,1,1,0
2,4,1,Project,50,80,80,"4,000",2000,2000,30,minutes,1,23,12,8,449,36,3588,1,0,2000
2,4,2,No Project,0,0,0,0,0,0,0,minutes,0,24,12,8,449,36,3588,0,1,0
2,5,1,Project,50,40,120,"4,000",1000,3000,60,minutes,1,25,13,11,449,37,3589,0,0,1000
2,5,2,No Project,0,0,0,0,0,0,0,minutes,0,26,13,11,449,37,3589,1,1,0
2,6,1,Project,20,160,0,0,0,0,15,minutes,0,27,14,13,449,38,3590,0,0,0
2,6,2,No Project,0,0,0,0,0,0,0,minutes,0,28,14,13,449,38,3590,1,1,0
2,7,1,Project,50,40,120,0,0,0,30,minutes,0,29,15,22,449,39,3591,0,0,0
2,7,2,No Project,0,0,0,0,0,0,0,minutes,0,30,15,22,449,39,3591,1,1,0
2,8,1,Project,5,40,120,"4,000",1000,3000,30,minutes,1,31,16,24,449,40,3592,1,0,1000
2,8,2,No Project,0,0,0,0,0,0,0,minutes,0,32,16,24,449,40,3592,0,1,0
3,1,1,Project,20,40,120,0,0,0,60,minutes,0,33,17,3,450,41,3593,0,0,0
3,1,2,No Project,0,0,0,0,0,0,0,minutes,0,34,17,3,450,41,3593,1,1,0
3,2,1,Project,5,80,80,"4,000",2000,2000,15,minutes,1,35,18,6,450,42,3594,1,0,2000
3,2,2,No Project,0,0,0,0,0,0,0,minutes,0,36,18,6,450,42,3594,0,1,0
3,3,1,Project,50,120,40,0,0,0,30,minutes,0,37,19,7,450,43,3595,0,0,0
3,3,2,No Project,0,0,0,0,0,0,0,minutes,0,38,19,7,450,43,3595,1,1,0
3,4,1,Project,20,120,40,"4,000",3000,1000,60,minutes,1,39,20,10,450,44,3596,0,0,3000
3,4,2,No Project,0,0,0,0,0,0,0,minutes,0,40,20,10,450,44,3596,1,1,0
3,5,1,Project,100,80,80,0,0,0,30,minutes,0,41,21,14,450,45,3597,0,0,0
3,5,2,No Project,0,0,0,0,0,0,0,minutes,0,42,21,14,450,45,3597,1,1,0
3,6,1,Project,5,160,0,"4,000",4000,0,60,minutes,1,43,22,15,450,46,3598,1,0,4000
3,6,2,No Project,0,0,0,0,0,0,0,minutes,0,44,22,15,450,46,3598,0,1,0
3,7,1,Project,20,120,40,"4,000",3000,1000,15,minutes,1,45,23,16,450,47,3599,0,0,3000
3,7,2,No Project,0,0,0,0,0,0,0,minutes,0,46,23,16,450,47,3599,1,1,0
3,8,1,Project,5,160,0,0,0,0,30,minutes,0,47,24,19,450,48,3600,0,0,0
3,8,2,No Project,0,0,0,0,0,0,0,minutes,0,48,24,19,450,48,3600,1,1,0
